,place_name,place_category_detail,comment_user,comment_star,comment_time,comment_content
14925,노우즈 창덕점,카페,1234,60,2023.10.04.,너무 짜요
14926,노우즈 창덕점,카페,⁴,80,2023.08.20.,
14927,노우즈 창덕점,카페,배고파,100,2023.07.15.,말모말모.. 최고..👍🥰
14928,노우즈 창덕점,카페,동팔,80,2023.05.22.,"타락죽이 진짜 맛있었어요 (단맛)
시그니처 오믈렛은 제 입맛엔 잘 안맞았네요
직원분이 굉장히 친절했습니다"
14929,노우즈 창덕점,카페,파트라슈,80,2023.04.09.,"오픈 키친이라 나름 볼 거리도 있었고 시그니처 메뉴들이 맛있었어요(오믈렛, 타락죽, 누룽지라떼 ㅊㅊ) 달래파스타말구 딴 거 드세요... 저도 다음엔 딴 거 먹어볼래여"
14930,노우즈 창덕점,카페,진땅,100,2023.03.21.,창덕궁앞 낭만있는 카페 노우즈 창덕. 알라뷰
14931,노우즈 창덕점,카페,홍길동,80,2023.03.20.,
14932,노우즈 창덕점,카페,뭉티기사장,100,2023.03.19.,
14933,스타벅스 광화문교보문고점,스타벅스,말차,40,2023.09.02.,맛도 그런데 가뜩이나 사람 많고 의자없는 대형 서점 안에 있는 카페에서 꼭 책을 읽어야되는건 아니지만 특정 요일엔 서점과는 전혀 관련없는 무리들이 쉬려고 자리만 차지하고 서점에 있는 사람에게 영향갈만큼 시끌벅적하고 그런 손님을 관리하지 않는 매장 측까지 전체적으로 별로였고 주말에 가는건 개인적으로 비추합니당
14934,스타벅스 광화문교보문고점,스타벅스,이윤영,60,2023.08.26.,"다른건 모르겠고..
아아가 너무 맛이 없어요 ㅠ"
14935,스타벅스 광화문교보문고점,스타벅스,jongpark,80,2023.08.18.,
14936,스타벅스 광화문교보문고점,스타벅스,mms,100,2023.07.07.,서울에 몇 남지 않은 대형 서점. 편하게 책을 읽을 수 있는 공간이 있어 좋습니다.
14937,스타벅스 광화문교보문고점,스타벅스,김철곤,100,2023.06.27.,광화문 교보문고에서 책도보고 커피도마시고
14938,스타벅스 광화문교보문고점,스타벅스,당당하게,100,2023.06.25.,"서점안에 있어서인지
책 읽기에 편하도록 특화되어 있네요
개인 칸막이가 있는 독서실 형태의 좌석도 보이고
주차요금만 아니면 하루종일 있고 싶을듯"
14939,스타벅스 광화문교보문고점,스타벅스,펭귄,80,2023.06.12.,"카페는 뭐 평범한데 사람 진짜 너무너무 많아요
여긴 뷔페처럼 2시간 이용제한 이런거 있어야할듯...."
14940,스타벅스 광화문교보문고점,스타벅스,.,100,2023.06.11.,사람 너무 많은 거 빼면 괜찮음
14941,스타벅스 광화문교보문고점,스타벅스,AB,20,2023.06.01.,스타벅스 교보점 때문에 서점 전체가 시끄럽네요. 본사 정책인건 알겠지만 너무 많은 사람들에게 피해를 주는 것 같습니다. 예외를 주든지 했음 좋겠네요.
14942,스타벅스 광화문교보문고점,스타벅스,청소루피,80,2023.05.28.,
14943,스타벅스 광화문교보문고점,스타벅스,✨,100,2023.05.21.,깔끔하고 분위기가 좋아요
14944,스타벅스 광화문교보문고점,스타벅스,oL,100,2023.05.20.,직원분이 정말 친절하고 좋으십니다. 넓고 자리도 많아요.
14945,스타벅스 광화문교보문고점,스타벅스,JIN jazzwien,100,2023.05.19.,넘좋와요.감사합니다. 일반스벅보다 좋네요
14946,스타벅스 광화문교보문고점,스타벅스,.,100,2023.03.29.,
14947,스타벅스 광화문교보문고점,스타벅스,햇샇,100,2023.03.15.,"자리도 공간도 널찍해서 좋아요.
지팡이 짚으신 할아버지께서 오셨는데 
직원분이 할아버지 테이블까지 음식 가져다 드리는 모습이 참 보기 좋았네요.
사실 당연한 거지만 요즘 이런 노인공경 보기 드물어서..ㅎㅎ
교보문고 피크 시간대 사람 많은 건 어쩔 수 없지만 좋은 매장입니다.
더보기"
14948,스타벅스 광화문교보문고점,스타벅스,정윤,20,2023.02.10.,사람 너무 많아서 앉을 수가 없어요... 음료도 늦게 나오고 불친절합니다 ㅠ
14949,스타벅스 광화문교보문고점,스타벅스,핫,20,2023.02.10.,특정타임 세상 불친절
14950,스타벅스 광화문교보문고점,스타벅스,원휘연,100,2023.01.07.,
14951,스타벅스 광화문교보문고점,스타벅스,고닝,100,2023.01.03.,안에 책이 비치되어 있어서 좋아요
14952,스타벅스 광화문교보문고점,스타벅스,CO,100,2022.12.26.,
14953,스타벅스 광화문교보문고점,스타벅스,익명의 사람,20,2022.12.07.,불친절하고 음료도 늦게 나옴
14954,스타벅스 광화문교보문고점,스타벅스,lerry,100,2022.12.02.,평일 낮인데도 사람이 너무 많아서 앉을자리 찾기 힘든거빼곤 좋음. 참고로 구매한 책만 안에서 읽을 수 있음
14955,스타벅스 광화문교보문고점,스타벅스,Dream Walk,100,2022.10.17.,조용히 책을 보면서 시간 보내기에 좋은 스타벅스 지점입니다. 교보문고 안에 있어서 접근성도 좋은 편입니다.
14956,스타벅스 광화문교보문고점,스타벅스,BLANCHE,100,2022.10.16.,
14957,스타벅스 광화문교보문고점,스타벅스,Stella,100,2022.10.06.,평일 저녁에 차 마시면서 책 읽기 좋아요.
14958,스타벅스 광화문교보문고점,스타벅스,리커버리,100,2022.09.25.,캬~~ 웰컴입니다~~~
14959,스타벅스 광화문교보문고점,스타벅스,sun,100,2022.09.12.,"애정하는 장소에 스벅이 생겨서 넘 좋다. 사람이 매우 많고 좀 소란스러운 편이라 책 읽기 좋은 분위기는 아니지만, 그래도 좋다."
14960,도틀,카페,호날두,100,2023.09.24.,호우!
14961,도틀,카페,이석,100,2023.08.29.,
14962,카페디,카페,뇸뇸욤,100,2023.02.03.,"평창동에 조용하고 분위기 있는 카페
아인슈페너가 맛있습니다.
걸어가기에는 멀어서 차타고 갈 수밖에 없는게 아쉽네요"
14963,카페디,카페,😒,60,2022.11.02.,"평창동이라 사방이 뚫린 산 뷰 보이는건 좋은데
딱 그것뿐이었던 카페
최근에 갔던 어떤 곳보다도 주인이 퉁명스러웠음.."
14964,카페디,카페,블러썸샤워,60,2022.09.10.,"커피머신이 라마르조코여서 
그런지 커피 맛이 나쁘지 않았다.
그러나 딱 그정도.

빵과 디저트 메뉴 맛들도 괜찮았는데
가격대로 생기는 기대만큼은 안됨.

루프탑 뷰는 언덕 중턱에 위치한 카페여서 그런지
막 특별하지는 않지만, 고양이 보는 재미가 있음.
더보기"
14965,카페디,카페,천덕♡,80,2022.06.06.,"여타 후기들처럼 커피는 너무 연하고 맛이없었어요 ㅠㅠ
다만, 청명한 삼청동 뷰를 보면서 힐링되는 공간입니다!
3층 루프탑으로 올라가보세요~
고양이도 3마리나 있어요 ^^
주차도 용이하고 (커피 맛만 개선되면) 여러모로 좋았던 카페 입니다 ^^
더보기"
14966,카페디,카페,나니,20,2022.06.06.,"별로에요 ㅠㅠ 근처 카페를 몰라 검색해서 나오는데로 바로 온건데요. 저같으신 경우라면 좀 더 검색해보심을 추천드립니다.
뷰라고 할게 그닥 없구요
손님도 없는데 커피 나오기까지 완전 오래걸렸고
커피도 엄청 연합니다~

장점 하나 있다면 주차자리나 내부 자리는 주변 랭킹 카페보다 여유롭다 입니다
더보기"
14967,카페디,카페,tate,100,2022.05.05.,
14968,카페디,카페,깨봄먹,100,2022.01.01.,"뷰도 예쁘고 떡볶이 맛집이에요....!
음료도 다 맛잇구 길고양이도 돌보시는 조은집"
14969,카페디,카페,호나,80,2021.09.05.,루프탑 경치 좋아요
14970,카페디,카페,로빈,100,2021.06.06.,
14971,카페디,카페,a good SONG,60,2020.10.01.,루프탑에서 북한산뷰 볼 수 있음. 그러나 의자가 너무 불편함. 편한 자리가 없어서 아쉬움. 가격은 다소 비싸지만 이동네 테라스나 루프탑이 있는 까페는 거의 이 정도는 하는 듯.
14972,모리커피 대학로점,카페,Jenny,100,2023.09.24.,
14973,모리커피 대학로점,카페,Anezka,60,2023.09.17.,좀 더 친절하셨음…
14974,모리커피 대학로점,카페,ㅎㅈ,100,2023.08.23.,"냉율무 맛있어요
메뉴도 다양해서 좋음"
14975,모리커피 대학로점,카페,이오,100,2023.07.28.,"넓지는 않지만 분위기가 좋고 직원분들도 친절하심
음료와 디저트도 맛있어서 대학로 갈 때마다 꼭 들르는 카페"
14976,모리커피 대학로점,카페,카매ㅂ맹신자,100,2023.06.24.,"공간은 작은데 음료가 맛있고 직원분들도 친절하심
냉율무 스무디 맛있다"
14977,모리커피 대학로점,카페,hcat,100,2023.02.05.,대학로 최고 커피맛집!
14978,모리커피 대학로점,카페,영혼새,100,2022.11.28.,커피도 맛있고 가격도 착하고 친절하시고 👍 👍
14979,모리커피 대학로점,카페,:),100,2022.10.12.,퇴근하고 근처에 공연 볼 일 있어서 간단히 요기할 곳 알아보다가 후기가 좋길래 가봤어요. 음료가 많이 단 편이어서 우유 조금 추가해달라고 부탁드렸더니 흔쾌히 더 넣어주시고 맛있게 먹었습니다! 다만 매장에서 일회용컵 등 사용은 자제해주시면 좋을 것 같아요ㅠㅠ
14980,모리커피 대학로점,카페,🦆,100,2022.09.12.,나만 알고 싶은 곳...
14981,모리커피 대학로점,카페,정연오,100,2022.09.10.,"가성비 좋고, 양도 많음. 굿"
14982,모리커피 대학로점,카페,가오리,100,2022.08.20.,
14983,모리커피 대학로점,카페,SNOOPY,100,2021.12.26.,"근처에서 연극 관람하고 지나가던 길에 눈길을 끄는 카페가 있어 들어왔어요.
커피맛도 좋고 가격도 합리적이라 더 좋네요.
포장할때 캔에 담아갈수 있는것도 독특했고, 크로플 포장해서 집에서 먹었는데 진짜 맛있으니 꼭 드셔보세요!"
14984,모리커피 대학로점,카페,이영주,100,2021.12.25.,냉율무 맛있어요ㅠㅠㅠㅠ
14985,모리커피 대학로점,카페,송은선,100,2021.12.14.,"인테리어도 신기하구 맛있어보여서 가는 길에 포장해갔으요
가성비도 좋고 맛도 있고 좋네요
대학로 갈 일 있을 때마다 들릴게여"
14986,모리커피 대학로점,카페,푸하항,100,2021.12.13.,디저트 좀 사가려고 잠깐 들렸는데 직원 분들이 되게 친절하셨어요. 가게 내부도 깔끔해요. 스콘이랑 크로플 둘 다 맛있어요. 근데 이 집은 냉율무가 최고예요! 처음 보는 메뉴라 한 번 마셔봤는데 진짜 매력있어요. 근처 갈 일 있으면 또 가보려구요
14987,모리커피 대학로점,카페,salley gardens,100,2021.11.14.,카페 귀엽고 아기자기해용
14988,모리커피 대학로점,카페,비,100,2021.11.13.,
14989,모리커피 대학로점,카페,봄이,100,2021.10.06.,커피 넘 맛있고 직원분 친절하세요!
14990,소담상회with아이디어스플레이스 인사,테마카페,날,100,2023.03.24.,넘 귀여움❤️
14991,소담상회with아이디어스플레이스 인사,테마카페,킥킥,100,2022.06.19.,볼거리가 많아요
14992,소담상회with아이디어스플레이스 인사,테마카페,james,60,2022.01.26.,생각보다 다양하진 않았어요
14993,소담상회with아이디어스플레이스 인사,테마카페,우왕앙,100,2021.12.31.,
14994,소담상회with아이디어스플레이스 인사,테마카페,Hani,100,2020.12.27.,귀엽고 특이한 소품들이 많아서 구경하는데 즐거웠어요 ㅎㅎ
14995,메가MGC커피 대학로마로니에공원점,메가MGC커피,호호,100,2023.09.16.,
14996,메가MGC커피 대학로마로니에공원점,메가MGC커피,j,100,2023.07.17.,새로 생긴곳이라 쾌적하고 넓어서 좋아요
14997,메가MGC커피 대학로마로니에공원점,메가MGC커피,어양🌼,100,2023.07.15.,
14998,메가MGC커피 대학로마로니에공원점,메가MGC커피,좐,100,2023.06.01.,참새의 방앗간
14999,메가MGC커피 대학로마로니에공원점,메가MGC커피,임정은,100,2023.05.26.,
15000,메가MGC커피 대학로마로니에공원점,메가MGC커피,블루베리치즈케이크,100,2023.03.16.,
15001,메가MGC커피 대학로마로니에공원점,메가MGC커피,yeah,40,2023.02.16.,다 좋은데 홀 마감 시간도 좀 남았는데 화장실 마감했대서 당황 ;; 그럼 화장실은 언제가나요?
15002,메가MGC커피 대학로마로니에공원점,메가MGC커피,Nairobi,100,2023.02.12.,"새로생김
쾌적
친철!"
15003,메가MGC커피 대학로마로니에공원점,메가MGC커피,영주,100,2022.11.24.,생긴지 얼마 안돼서 엄청 깔끔하고 넓고 쾌적해요!! 2층까지 있는 매장이 흔치 않은데 좋습니다. 화장실도 안에 있고요! 감자빵 맛있어요 ㅎㅎㅎ
15004,메가MGC커피 대학로마로니에공원점,메가MGC커피,밍고,100,2022.11.24.,메가커피는 어느동네를 가더라도 자주 이용하는데요 마로니에점도 맛있고 직원분들이 친절해요
15005,메가MGC커피 대학로마로니에공원점,메가MGC커피,ㅇㅇ,100,2022.11.20.,새로 생겨서 깔끔하고 내부 넓음
15006,메가MGC커피 대학로마로니에공원점,메가MGC커피,냠냠,100,2022.11.20.,자주 다니는 동선에 메가커피가 생겨서 가봤는데 직원분들 친절해서 더 좋았어요! 자주 방문할 것 같아요!
15007,메가MGC커피 대학로마로니에공원점,메가MGC커피,rei,100,2022.11.07.,"서식지 근처에 메가커피가 생겨서 정말 너무 좋아요 ><
매장도 너무 깨끗하고 최곱니다!"
15008,에디션덴마크,카페,ㄴㅣ,80,2022.10.18.,여기서만 먹어볼수있는 메뉴.. 꿀 맛이 너무 신기했음
15009,에디션덴마크,카페,북아현 세징야,100,2022.09.02.,차가 이렇게 맛있다니
15010,에디션덴마크,카페,직접 먹어보고 판단해. 줏대있게.,100,2022.08.11.,"저는 샘플러를 주문해서 3종의 차를 맛 보았습니다. 다 맛있었고 설명도 들을 수 있어서 재밌는 경험한 것 같아요! 

직원분도 센스있고 엄청 친절하십니다. 쿨 허벌?도 시음할 수 있도록 주셨는데 티임에도 이거에 반해서 시그니쳐 티까지 선물로 구매했습니다. 

다만 테이블석이 많지가 않고 공간이 아담해서 타이밍 잘 맞추셔야 해요.
더보기"
15011,에디션덴마크,카페,나무,100,2022.08.07.,너무 친절하시구 분위기가 좋아여!!! 그리고 밀크티가 정말 풍미가 좋아요 ❣️
15012,에디션덴마크,카페,Gee,100,2022.08.05.,"작지만 강한곳!
비오는날 잠깐 머물다 왔지만
그 매력을 충분히 느낄 수 있는 곳이었어요"
15013,에디션덴마크,카페,냠,80,2022.07.25.,"흔하지 않은 카페라 티 좋아하시는 분들은 만족스러워 할 공간이에요 직원분들이 친절하셔서 좋았어요 대신 바 자리, 테이블 두 군데 정도로 공간이 매우 협소한 편이라 타이밍 잘못 잡아서 가면 웨이팅이 길 수도 있을 것 같아요 화장실이 좀 불편한 편입니다"
15014,에디션덴마크,카페,유니,100,2022.07.06.,인테리어도 이쁘고 음료도 맛있어요
15015,에디션덴마크,카페,꼬부기단,100,2022.06.13.,"예쁜 공간에 이끌려 들어갔지만 전문적 설명과 친절함이 더 기억납니다
좋은 서비스가 음료를 더욱 맛있게 만들고 행복한 기억을 남길 수 있게 도와주었습니다

티를 즐겨마시진 않지만 이런 티라면 매일 마실 수 있을 것 같습니다."
15016,에디션덴마크,카페,hjkl,100,2022.06.11.,맛은 기본. 색다름은 덤.
15017,에디션덴마크,카페,오동철,100,2022.04.30.,
15018,에디션덴마크,카페,ma sit da,100,2022.03.18.,선물하기 위해서 들렸는데 추천도 쉽고 친절하게 도와주셨다.. 두 분 다 밝은 에너지가 느껴져서 기분 좋은 하루가 되었습니다 고맙습니다 ^u^
15019,에디션덴마크,카페,jane,80,2022.03.09.,극단적으로 좁은 카페지만 이상하게 소란스럽지 않고 평화롭다. 좌석수가 너무 부족한게 아쉽다.
15020,에디션덴마크,카페,내돈내산_여의도_이프로,100,2022.02.27.,
15021,에디션덴마크,카페,MJay Ko 고 민정,80,2022.02.05.,Tea
15022,에디션덴마크,카페,iiiihh,100,2021.06.22.,너무나 친절하시고 맛도 최고에요!
15023,에디션덴마크,카페,미나리,100,2021.06.02.,정말 친절하세요. 그리고 티도 향긋하니 정말 맛있습니다. 좁지만 마음 따수워지는 카페에요.
15024,에디션덴마크,카페,3점이평균값,80,2021.05.30.,"북유럽스타일(이케아 감성)의 작은 가게, 처음 맡아보는 향긋한 차들이 많아서 신기했다. 노란색 통에 들은 차에 감초맛이 강했지만, 신선해서 좋았음"
15025,에디션덴마크,카페,kyan,100,2021.02.10.,
15026,에디션덴마크,카페,AgnesOh,100,2021.01.31.,
15027,에디션덴마크,카페,타미리존스,100,2020.10.07.,덴마크 티와 덴마크 로스터리 원두를 사용하는 작은 공간입니다. 키친으로 내려오는 햇살과 정문으로 들어오는 햇살의 조화가 좋습니다. 대표님의 나긋나긋한 티 설명에 맛을 이해하며 먹을 수 있어 좋았습니다.
15028,에디션덴마크,카페,origami,100,2020.07.28.,좋아요
15029,리틀버틀러,카페,renee,20,2023.10.03.,"운이 안좋게 브레이크 타임에 걸려버려서 거의 30분을 대기한 후 세번째로 주문을 했습니다. 일행과 대화하면서 기다릴 예정이었기에 충분히 기다릴 수 있었습니다. 오분에서 십분정도 기다려야 받을 수 있다고 해서 기다렸습니다. 주문을 받은 남자 직원분, 불친절하다는 느낌보다는 그냥 건조한 태도로 응대했고 아무런 문제가 없었습니다. 그런데 아무리 기다려도 제 음료는 나오지 않고, 뒤에 주문한 팀들 음료가 계속 먼저 나오더라구요. 곧 나오겠지하면서 기다렸지만 여섯번째 주문한 사람들 메뉴가 나오는 것을 확인했습니다. 지는 해로 인해 너무 더웠고 내부가 협소해 시끄러웠기 때문에 그냥 가지고 나가야하나 고민하면서 그동안 계속 남자 직원분을 쳐다보며 내 주문 잊지 말아달라는 식의 사인을 보내고자 했습니다. 하지만 눈치를 못채신 것 같아 결국에는 가서 그냥 테이크아웃으로 변경해달라고 했습니다. 그랬더니 떨떠름한 표정으로 앞에 놓여있던 아인슈페너 두개중 한개를 밀면서 이거 가져가라고 하더라구요. 이 태도가 가장 불쾌했습니다. 누가봐도 이 커피는 내 커피가 아닌데. 기분이 정말 나빴지만 그래도 정중히 테이크아웃 잔에 달라고 요청드렸습니다. 그랬더니 정말 이 사람 뭐야 하는 표정으로 몇 초 잠깐 있더니 인심 써주는 태도와 기어들어가는 목소리로 네 하고 돌아서더라구요. 제 음료를 만드는 중에도 테이블로 음료 서빙하고 주문 받고. 그로부터도 거의 오분 뒤에 음료를 받았습니다. 심지어 안에 커피를 만드는 여성 직원분이 한명 더 있었음에도 불구하구요. 이렇게 자기 마음대로 만들어서 음료를 낼거면 줄서서 순서대로 주문을 왜 받나요? 그냥 한번에 주문 걷어서 맘대로 순서없이 뒤죽박죽 만들어서 가져가라고 하지. 아니면 본인이 내 주문을 실수로 깜빡하고 뒤로 늦춰졌으면 미안한 시늉이라도 해야죠. 
제가 말하고 싶은 것은, 7,000이라는 꽤 큰 금액의 음료값을 받았으면 그에 맞는 서비스를 제공해야 된다는 것입니다. 무릎 꿇고 서빙하라가 아니라. 아주 기본적인 마인드와 태도를 말하는 것입니다. 서비스업에 종사하큰 사람이라면, 직업 정신을 가지고 끝까지 임해야 되는 것이 아닐까요? 서비스업에 종사하는 사람이라고 절대 함부로 대하는 것이 아닙니다. 모두 존중합니다. 하지만 시스템을 갖추지 않고 피드백 반영하지 않고 직원 교육에 신경을 쓰지 못한 것은 운영자/사장님의 실수인 것 같습니닼
정말 융통성과 시스템이라고는 한개도 찾아볼 수 없었던 리틀버틀러에서의 첫 방문은 최악이었습니다. 직원 교육이 가장 시급한 것 같습니다.
더보기"
15030,리틀버틀러,카페,박건우,100,2023.08.25.,분위기도 좋고 완전 맛있어요!!
15031,리틀버틀러,카페,뉸,40,2023.05.10.,리틀핑거라는 디저트 맛이 양심없는게 아닌가 싶을 정도예요 편의점빵 위에 크림 얹은맛..
15032,리틀버틀러,카페,냉철한입맛,60,2023.04.01.,"매장이 이쁩니다
혼자 운영해서 오래걸리고 음료 가격이 7천원 정도로 좀 비쌉니다"
15033,리틀버틀러,카페,슥,80,2023.02.16.,
15034,리틀버틀러,카페,Adeline,100,2023.01.30.,"Nice and friendly stuff, tasty coffee and cakes, cozy place"
15035,리틀버틀러,카페,🤍,100,2022.12.04.,좀 비싸지만 이쁘고 맛나긴함
15036,리틀버틀러,카페,젼,60,2022.11.13.,"내부가 많이 좁아서 테이크아웃만 가능할 것 같은 곳 
근데 굳이 갈것 같진 않음"
15037,리틀버틀러,카페,🍥,80,2022.10.24.,플랫화이트 짱맛
15038,리틀버틀러,카페,aki,20,2022.10.01.,
15039,리틀버틀러,카페,ㅌㅌ,80,2022.09.25.,분위기 좋고 맛있어요!
15040,리틀버틀러,카페,Migi,80,2022.09.11.,"A small cafe in a busy street, it's a nice break from the commotion outside. Coffee and desserts and nice, perhaps a little on the pricier side, but worth it nonetheless. Staff was friendly, too."
15041,리틀버틀러,카페,앤쮸,60,2022.08.16.,"멋진 인테리어 입니다 매장은 쥐똥만하고 옹기종기 모여 앉아야합니다 숨막히고 답답한공간입니다 음료양도 쥐똥만하고 디저트도 고만고만합니다. 버틀러 더블샷 ,리틀핑거 주문했습니다. 버틀너더블샷은 크림커피라떼맛이고 리틀핑거는 질긴 카스테라빵위에 우유크림과 베리종류곁들인 맛입니다. 그리고 주문받는 여자분 목소리도 작고 불친절합니다 인스타용 사진맛집이네요.
더보기"
15042,리틀버틀러,카페,cheeeesy,20,2022.08.02.,매우 창렬하고 불친절하고 좁은데다가 테이블을 정말  다닥다닥 붙여놓음. 장사하기에 위치는 최고인듯하다.
15043,리틀버틀러,카페,양,80,2022.07.30.,"내부는 협소합니다 
바닐라 슈페너와 더블샷 맛은 정말 훌륭해요
따스한 햇살 받으며 달달한 커피 한잔 하기 좋은 것 같아요"
15044,리틀버틀러,카페,냐냐,100,2022.07.01.,친절했고 케이크 맛있어요!!!
15045,리틀버틀러,카페,mmm,80,2022.05.19.,밀크티 마셨고 꽤 맛있었지만 장소가 협소하고 간격이 좁아서 불편해요
15046,리틀버틀러,카페,혜화주민,60,2022.05.13.,"버틀러 슈페너 로우슈가, 잔 입구(?)에 설탕 묻혀져 있음 ㅎㅎ 크림 적당히 부드럽고 내 입엔 좀 많이 달다. 작고 협소하지만 유럽 너낌 물씬 나고 아늑한 맛이 있다. 소파 말고 테이블 의자는 둥글고 작고 딱딱해서 좀 불편~"
15047,리틀버틀러,카페,이언 헤오,60,2022.04.18.,가게는 협소하고 먹고가는 가격이 테이크아웃보다 많이 비쌈! 아인슈페너 달고 느끼해서 쏘쏘.. 나는 덜 단게 맛있다
15048,리틀버틀러,카페,쩝쩝 석사,40,2022.04.02.,"라스트오더 9시입니다.
따로 정보가 기재되지 않아서 모르고 9시 조금 넘어서 갔는데 굉장히 귀찮다는 식으로 라스트오더 시간 지났으니 가라고 하네요.
라스트오더가 있으면 정보란에 표시를 좀 해주세요."
15049,리틀버틀러,카페,돈 아껴주는 사람,60,2022.03.23.,"많이 좁다.
아인슈페너 합격"
15050,리틀버틀러,카페,쩝문가,80,2022.03.19.,"바닐라슈패너 맛있었습니다 :)
좋은 하루 보내고 갑니다. 
4점인 이유는 공간이 협소해서 입니다."
15051,리틀버틀러,카페,chrry,60,2022.03.13.,공간 협소하고 귀여운 사이즈의 디저트에 .그렇지 못한 가격 ㅠ
15052,리틀버틀러,카페,피맥왕🍕,40,2022.03.02.,커피 맛과 분위기는 좋았으나 넘 협소하고 여자직원분은 친절하나 남자직원분 애티튜드가 영 별로네요
15053,리틀버틀러,카페,Hazzz,40,2022.03.01.,"항상 사람 많던데
바깥에서 구경만 하는 걸루"
15054,리틀버틀러,카페,쩝,100,2022.01.25.,아무생각없이 추워서 들어갔는데 라떼가 고소하고 맛있었습니다! 아침이라 그런지 사람도 없고 좋았어요
15055,리틀버틀러,카페,맛있구나,60,2022.01.13.,매장이 정말 작고 칵테일도 몇 가지 있을 줄 알았는데 진토닉 밖에 없었다. 디저트가 가격에 비해 정말 별로다. 돈 아까웠다. 밀크티랑 버틀러슈패너 맛있다.
15056,리틀버틀러,카페,비판자,60,2022.01.09.,
15057,리틀버틀러,카페,h,100,2021.12.30.,
15058,리틀버틀러,카페,김라떼,100,2021.12.28.,
15059,리틀버틀러,카페,🐣,60,2021.12.17.,"저는 여기 총 열세번 정도 방문했어요. 쿠폰을 안챙겨서 안찍은 날도 있지만 여러번 방문한거 인증하기 위해 사진 올려요.

직원분이 엄청 살갑거나 그러진 않아요. 하지만 전 꼭 살가운것만이 친절은 아니라고 생각해서 괜찮았어요. 첫 방문에는 보통 정도의 응대였고 두번째 방문때는 알아봐 주시더라구요(머리 긴 여직원). 그 이후에는 다른 직원분들을 마주했지만 눈에 띄는 불친절함이 아니라 별로 신경쓰이진 않았어요. 문제는 오늘 방문했을때 저녁에 혼자 있던 남자 직원분은 정말 별로였지만요. 톡톡쏘는 말투 좀 어떻게 했으면 좋겠네요. 손님 하나 안와도 그만인 사장님의 영업 방식인건가요? 아니면 서비스 태도를 가르치는데 불구하고 직원이 혼자 일해서 그렇게 하는걸까요? 직원이 아니라 사장님이 응대하고 있는거라면 더욱더 문제라고 봅니다.

밀크티 맛있구요. 케이크는 꿀 케이크는 좋은데 에끌레르처럼 생긴 케이크는 좀 새콤한 맛이라 호불호 있을거 같아요. 커피를 안마셔서 커피 맛은 모르겠지만 같이 갔던 친구도 라떼가 진짜 맛있다고 했습니다. 바로 옆동네라서 가끔 맛있는 밀크티가 땡기면 종종 오는데 이젠 오기가 싫어지려 하네요. 전 손님 하나를 놓치면 열명을 놓치는것과 같다고 생각해요. 저만 안가는게 아니라 주변사람에게 거기 별로더라 라는 말을 하게되고 그럼 또 그말은 들은 사람은 자기 주변 사람들에게 하게 될테니까요. 말이 길어졌는데 그냥 간결하게 말 하자면 오늘은 정말 실망이네요.
더보기"
15060,리틀버틀러,카페,🌱,20,2021.11.13.,"이렇게 불친절 하기도 참 힘들어요 그쵸?
여직원분 다른일 알아보시는게 좋을듯!"
15061,리틀버틀러,카페,kjkk,80,2021.08.14.,"평일 오후에 갔더니 한적하고 좋았습니다. 주문하면 자리로 가져다주는 시스템. 직원분들은 평범했습니다. 커피 다 마시고 일어서니 직원분이 자리 치우시면서 ""안녕히가세요""란 인사도 하셔서요. 커피랑 분위기 즐기기에는 충분."
15062,리틀버틀러,카페,깍두기형님,20,2021.08.08.,여자 직원 싸가지 안드로메다 날려먹은 듯 제발 잘라요
15063,리틀버틀러,카페,투턱한나,80,2021.08.04.,슈페너에 붙은 설탕 촵촵 부드러워영
15064,리틀버틀러,카페,se,20,2021.07.17.,제 입맛에는 별로였습니다
15065,리틀버틀러,카페,정히를따르라,80,2021.07.16.,"아인슈페너바닐라굳
라떼는쏘쏘
매장이너무작았어여
밀크티먹으러한번더가보고싶어여"
15066,리틀버틀러,카페,루이,100,2021.07.13.,
15067,리틀버틀러,카페,ㄱㅎㄱ,100,2021.05.23.,
15068,리틀버틀러,카페,꾸엥,100,2021.04.17.,아인슈페너도 맛있지만 저는 개인적으로 라떼가 진~짜 인생라떼입니다! 고소한 라떼 좋아하시는 분들 드셔보세요!
15069,리틀버틀러,카페,시나몬라떼,100,2021.04.17.,여기 라떼맛집... 슈페너도 맛있는데 라떼가 너무 고소하고 맛있었어요!!!! 자리는 좀 협소해도 예쁘고 좋습니다
15070,리틀버틀러,카페,팽이버섯,80,2021.04.02.,"매장이 생각보다 좀 협소한 편입니다
인스타 카페라 커피와 디저트 별 기대 안 했는데 맛있었어요 !"
15071,리틀버틀러,카페,찡,80,2021.03.31.,재방문 후기) 처음 방문했을 때랑 다른 분들이 주문 받았는데 너무 불친절.. 음료 나올 때까지 나가있으래놓고 음료 나왔는데 알려주지도 않음ㅋㅋㅋㅋㅋ 아이스 시켰으면 다 녹았겠어요^^ 근데 휴 라떼 한입 마시자마자 다 까먹음 ㅠ 존맛..... 진짜 5점짜린데 기분 상해서 1점 뺌
15072,리틀버틀러,카페,유승규 / George,100,2021.03.22.,커피도 맛있고 공간 아이덴티티도 뚜렷해 좋았다. 조금 좁다는게 아쉬움
